,text
15703,"### Question: she's treated like the maid the slave.
 ### Answer: but war and."
15704,"### Question: in meantime the fire department is coming with a ladder to help the cat out of the tree and presumably help the man out of the tree.
 ### Answer: no."
15705,"### Question: she was upset.
 ### Answer: lot more but better."
15706,"### Question: so i got a job working in the dorm and living there.
 ### Answer: what?"
15707,"### Question: here you go.
 ### Answer: and then the ball it go over here."
15708,"### Question: the mother is slightly concerned but kind of is just surprised that he's actually heading out.
 ### Answer: the kid throw ball."
15709,"### Question: just go out and talk to your daddy.
 ### Answer: i'm sorry."
15710,"### Question: and they come up to cinderella's house.
 ### Answer: yeah right."
15711,"### Question: and being that she's having a wonderful time.
 ### Answer: okay."
15712,"### Question: and you put that on one side.
 ### Answer: but first i'll make your dress."
15713,"### Question: so she dries him off.
 ### Answer: october four."
15714,"### Question: spread it out.
 ### Answer: go bay go bay boom."
15715,"### Question: and evidently he's getting pretty good at it.
 ### Answer: yeah yeah yeah."
15716,"### Question: cut it in two or four pieces.
 ### Answer: god god."
15717,"### Question: and they said.
 ### Answer: yes."
15718,"### Question: then it starts raining harder.
 ### Answer: yes."
15719,"### Question: and his mother relents and gives an him an umbrella with which to walk to school.
 ### Answer: one of them."
15720,"### Question: we had tried all night somehow to get in touch.
 ### Answer: and see did."
15721,"### Question: until when that nice old fairy godmother comes along.
 ### Answer: oh yeah."
15722,"### Question: and he's in the rain.
 ### Answer: and it here the the the shirt shirt shirt."
15723,"### Question: and he was soaking wet.
 ### Answer: woman and two man."
15724,"### Question: so she i guess she was upset about it.
 ### Answer: i'm sorry."
15725,"### Question: so she gets to the ball.
 ### Answer: i no you know."
15726,"### Question: you don't have to cry.
 ### Answer: that's alright."
15727,"### Question: which is what the neighbor's dog always does.
 ### Answer: who is it?"
15728,"### Question: and off they went.
 ### Answer: and the the shoe missing."
15729,"### Question: okay i would like to tell you the story about my grandfather.
 ### Answer: son me."
15730,"### Question: he looks out the window but there's nobody there.
 ### Answer: indiana."
15731,"### Question: some even bending their shoe feet double to get in.
 ### Answer: two three four hence."
15732,"### Question: and finally they sent her off i think to work in a castle.
 ### Answer: i don't know."
15733,"### Question: and she managed to get her window down.
 ### Answer: peanut peanuts one."
15734,"### Question: and spread the fixings on the bread.
 ### Answer: and and then if i if i'll say something like a table."
15735,"### Question: the mother and her girls were standing there.
 ### Answer: sad and angry."
15736,"### Question: and her daughters are really mean too.
 ### Answer: no."
15737,"### Question: the ladder had been knocked over.
 ### Answer: good good good."
15738,"### Question: well she looks out at the across the roof tops to the castle.
 ### Answer: dance and dance and dance."
15739,"### Question: what i can't make out is whether she.
 ### Answer: oh okay."
15740,"### Question: and cinderella got a beautiful dress.
 ### Answer: uhoh it's starting to rain."
15741,"### Question: and her animal friends gathered around her.
 ### Answer: but somebody else decided that he had he couldn't get out there."
15742,"### Question: and they talked about it.
 ### Answer: a i don't know."
15743,"### Question: in a branch in in the in the largest branch of the tree there sits a man who appears to be there for the purpose of rescuing a cat who is on one of the smaller branches.
 ### Answer: and it."
15744,"### Question: and her stepsisters were very jealous and very angry.
 ### Answer: oh okay."
15745,"### Question: and then she's crying and very upset and goes upstairs and is in her room.
 ### Answer: exwife yeah."
15746,"### Question: and then i put the jelly on top of the peanut butter and then swish it around with the clean knife because you can't get the peanut butter and the jelly on the knife because it's gross.
 ### Answer: there."
15747,"### Question: and he's like.
 ### Answer: yes."
15748,"### Question: so i would put butter first on one slice of the bread.
 ### Answer: yeah and and that's it."
15749,"### Question: so she comes in.
 ### Answer: i know all of this."
15750,"### Question: usually flunk it the first time.
 ### Answer: ??"
15751,"### Question: and it's hard to believe that nobody else's foot would fit in this shoe.
 ### Answer: one more."
15752,"### Question: so we didn't have it done.
 ### Answer: yes."
15753,"### Question: it rained and rained.
 ### Answer: ladder."
15754,"### Question: that's not to say it didn't hurt.
 ### Answer: there's a thing about this."
15755,"### Question: so the little mice make her up a dress.
 ### Answer: what?"
15756,"### Question: and she dances with the prince.
 ### Answer: no."
15757,"### Question: kid people are in playing there.
 ### Answer: oh i'm sorry."
15758,"### Question: and there it was.
 ### Answer: i learned a lot."
15759,"### Question: and ready to ride in a carriage that's fancy as it could be to the castle or the palace.
 ### Answer: the what's that called?"
15760,"### Question: so she goes back in her room.
 ### Answer: umbrella."
15761,"### Question: and they're now gonna put the ladders up to get him down from the tree.
 ### Answer: oh my gosh that's good."
15762,"### Question: and then cut it in quarters for a young child.
 ### Answer: and that was it."
15763,"### Question: and his mom useta play soccer with him.
 ### Answer: she happy and."
15764,"### Question: unfortunately a woman drove along a road that was flooded.
 ### Answer: and cinderella happy."
15765,"### Question: i've done yoga from a really young age.
 ### Answer: i want a ball."
15766,"### Question: she went the next couple days being totally at peace.
 ### Answer: well we do when he gets everything everything."
15767,"### Question: he grabs the ball and stands up and looks out to see who might have done this.
 ### Answer: when they."
15768,"### Question: after they leave she's very disappointed because she really wanted to go to the ball.
 ### Answer: that right there."
15769,"### Question: and he kicks a ball through the window.
 ### Answer: don't know don't know don't know don't know."
15770,"### Question: it looks to me like mom is offering an umbrella.
 ### Answer: sandwich sandwich."
15771,"### Question: and his mum said.
 ### Answer: oh yes yes."
15772,"### Question: where a gentleman was sitting.
 ### Answer: bowling."
15773,"### Question: my my brother had recently just gotten out of an eight year relationship.
 ### Answer: wait a minute."
15774,"### Question: but she's lost her shoe.
 ### Answer: and the the man sit on the chair."
15775,"### Question: they lock her in i think they lock her in a a room.
 ### Answer: cat cat."
15776,"### Question: once upon a time there was a family.
 ### Answer: but."
15777,"### Question: i can't tell you.
 ### Answer: unhunh."
15778,"### Question: and he's saying.
 ### Answer: and she says."
15779,"### Question: well that's not real helpful.
 ### Answer: he said."
15780,"### Question: and i liked england and other parts of europe so much that i decided to stay and stay and stay.
 ### Answer: yep."
15781,"### Question: they they made themselves as presentable as they could.
 ### Answer: but is more."
15782,"### Question: because they wanted to make her happy.
 ### Answer: hopital hostitital."
15783,"### Question: and finally finally finally he kicks it.
 ### Answer: and the girl oh woman woman is wet."
15784,"### Question: disregarding that except for going for xrays i was in this room at that point for four months.
 ### Answer: oh."
15785,"### Question: so she's parked her tricycle.
 ### Answer: yes yes."
15786,"### Question: and by eligible maiden i mean probably over the age of thirteen and not already married.
 ### Answer: dog and the cat."
